frame_id,image_name,r11,r12,r13,r21,r22,r23,r31,r32,r33,tx,ty,tz,fx,fy,cx,cy,proc_width,proc_height
207,0207.png,0.653971254825592,-0.5260681509971619,0.5458406805992126,0.544585645198822,0.8259413242340088,0.14190956950187683,-0.5225423574447632,0.20244497060775757,0.8267577886581421,-3.136213541030884,1.136234998703003,-1.0643510818481445,639.5864,639.5864,259.0,259.0,518,518
208,0208.png,0.6508863568305969,-0.5206947326660156,0.5546571612358093,0.545472264289856,0.8266481757164001,0.1342056393623352,-0.5254846215248108,0.21321704983711243,0.8221367597579956,-3.340855836868286,1.162764549255371,-1.0155012607574463,654.232,657.9841,259.0,259.0,518,518
209,0209.png,0.5870587229728699,-0.5681719779968262,0.5790947675704956,0.5942645072937012,0.7859481573104858,0.16710400581359863,-0.5470169186592102,0.2440318763256073,0.7990385293960571,-1.8408710956573486,1.1309640407562256,-0.9849417805671692,628.9679,632.4736,259.0,259.0,518,518
210,0210.png,0.6211163997650146,-0.5412257313728333,0.5691244602203369,0.5737743377685547,0.8063725829124451,0.1392515003681183,-0.5312691926956177,0.23810511827468872,0.811432957649231,-1.9501266479492188,1.237567663192749,-1.047366738319397,681.30347,685.3304,259.0,259.0,518,518
211,0211.png,0.6407968401908875,-0.5376065373420715,0.5502752661705017,0.5671125650405884,0.8123423457145691,0.13169607520103455,-0.5149515867233276,0.22567233443260193,0.8254776000976562,-2.05056095123291,1.2655680179595947,-1.154780387878418,639.5864,639.5864,259.0,259.0,518,518
212,0212.png,0.6669484376907349,-0.5167721509933472,0.538891077041626,0.5403695702552795,0.8312210440635681,0.12645401060581207,-0.510397732257843,0.20487278699874878,0.8337552547454834,-2.149475574493408,1.3066821098327637,-1.2160859107971191,654.232,657.9841,259.0,259.0,518,518
213,0213.png,0.6759933233261108,-0.5185512900352478,0.5256549715995789,0.5409328937530518,0.8314237594604492,0.12267095595598221,-0.49774473905563354,0.19939595460891724,0.8427436351776123,-2.274890422821045,1.3209145069122314,-1.226488709449768,677.3178,681.30347,259.0,259.0,518,518
214,0214.png,0.6681430339813232,-0.5224720239639282,0.5318344235420227,0.545326828956604,0.8279701471328735,0.12646238505840302,-0.5035119652748108,0.20352458953857422,0.8382880687713623,-2.4661731719970703,1.302076816558838,-1.1970643997192383,693.51044,693.51044,259.0,259.0,518,518
215,0215.png,0.6608868837356567,-0.5213967561721802,0.5419345498085022,0.5488156676292419,0.8260847330093384,0.12365526705980301,-0.5092589259147644,0.21371698379516602,0.8322128057479858,-2.6548686027526855,1.305653691291809,-1.1590089797973633,689.3991,693.51044,259.0,259.0,518,518
216,0216.png,0.6569831371307373,-0.5219143629074097,0.5462000966072083,0.5504016280174255,0.8249171376228333,0.12438401579856873,-0.5125910043716431,0.21693682670593262,0.8293094635009766,-2.8290114402770996,1.302313208580017,-1.1347413063049316,697.66486,697.66486,259.0,259.0,518,518
217,0217.png,0.6554830074310303,-0.5255857110023499,0.5444784760475159,0.5515040159225464,0.8234456181526184,0.12912708520889282,-0.51331627368927,0.21368205547332764,0.8297110795974731,-2.9938454627990723,1.2846134901046753,-1.1581993103027344,677.3178,677.3178,259.0,259.0,518,518
218,0218.png,0.6554032564163208,-0.5279541015625,0.5422698855400085,0.550739049911499,0.8231679201126099,0.13405156135559082,-0.5142493844032288,0.20881591737270355,0.8303802609443665,-3.1566386222839355,1.2711095809936523,-1.1836217641830444,661.77356,661.77356,259.0,259.0,518,518
219,0219.png,0.6486290693283081,-0.5275992155075073,0.5507557392120361,0.5463801026344299,0.8242892026901245,0.14457300305366516,-0.5273429155349731,0.20519787073135376,0.8229989409446716,-3.342419147491455,1.244273066520691,-1.1411888599395752,689.3991,689.3991,259.0,259.0,518,518
220,0220.png,0.21759386360645294,-0.6512489914894104,0.7296658754348755,0.7109038829803467,0.6158840656280518,0.33818352222442627,-0.6664807200431824,0.4442722201347351,0.5955138206481934,-2.6043014526367188,0.49525249004364014,-0.2967029809951782,636.01294,643.19446,259.0,259.0,518,518
221,0221.png,0.20808394253253937,-0.6479784250259399,0.7341930866241455,0.7296572923660278,0.6002255082130432,0.32601213455200195,-0.6505860090255737,0.46720045804977417,0.5955358743667603,-2.68841552734375,0.49996793270111084,-0.23443490266799927,632.4736,636.01294,259.0,259.0,518,518
222,0222.png,0.5971428155899048,-0.5406884551048279,0.5948878526687622,0.6034749150276184,0.788989782333374,0.11006541550159454,-0.5261284708976746,0.2915205955505371,0.7971310615539551,-2.1332380771636963,1.37868332862854,-1.039208173751831,611.9261,615.2711,259.0,259.0,518,518
223,0223.png,0.6338024735450745,-0.5368115305900574,0.5591480135917664,0.5738760232925415,0.8087686896324158,0.12413892149925232,-0.5158814787864685,0.24023371934890747,0.820736825466156,-2.1954879760742188,1.3826420307159424,-1.2047380208969116,632.4736,636.01294,259.0,259.0,518,518
224,0224.png,0.6346175670623779,-0.5482223629951477,0.5469666719436646,0.5844823718070984,0.8012975454330444,0.12300055474042892,-0.5028284192085266,0.2397119402885437,0.8289957642555237,-2.374116897583008,1.3867322206497192,-1.2104790210723877,665.601,665.601,259.0,259.0,518,518
225,0225.png,0.6717847585678101,-0.5224656462669373,0.5271949172019958,0.5558257699012756,0.8238344788551331,0.1061478853225708,-0.4867766499519348,0.21974234282970428,0.8440828919410706,-2.434772491455078,1.4751262664794922,-1.282070279121399,685.3304,689.3991,259.0,259.0,518,518
226,0226.png,0.6665185689926147,-0.5175096988677979,0.5387171506881714,0.5521113276481628,0.8260287642478943,0.10847918689250946,-0.4982364773750305,0.22317476570606232,0.8364086747169495,-2.6291050910949707,1.4741225242614746,-1.2487083673477173,697.66486,693.51044,259.0,259.0,518,518
227,0227.png,0.6597030162811279,-0.5185155868530273,0.5461472272872925,0.5539016127586365,0.8243932723999023,0.11171447485685349,-0.5052803754806519,0.2268354892730713,0.8311479687690735,-2.8235268592834473,1.4601187705993652,-1.2388625144958496,681.30347,681.30347,259.0,259.0,518,518
228,0228.png,0.655833899974823,-0.5226503014564514,0.5468847155570984,0.5508129596710205,0.8244602680206299,0.12557749450206757,-0.5136204361915588,0.21689929068088531,0.8286786079406738,-2.999420166015625,1.4193483591079712,-1.2518442869186401,689.3991,689.3991,259.0,259.0,518,518
229,0229.png,0.6537286043167114,-0.5284753441810608,0.543795108795166,0.5596401691436768,0.8191081881523132,0.12145700305700302,-0.5067181587219238,0.22296272218227386,0.8313242793083191,-3.166032075881958,1.4166955947875977,-1.2566261291503906,669.46716,669.46716,259.0,259.0,518,518
230,0230.png,0.6564285159111023,-0.5278105735778809,0.5411601066589355,0.5588553547859192,0.8198773860931396,0.11988363415002823,-0.5040506720542908,0.22177021205425262,0.8332754373550415,-3.3242924213409424,1.4227194786071777,-1.2449240684509277,693.51044,693.51044,259.0,259.0,518,518
231,0231.png,0.5278503894805908,-0.6023094058036804,0.6014769673347473,0.6475899815559387,0.7412471771240234,0.1729593276977539,-0.5474714636802673,0.29643386602401733,0.7807499170303345,-2.2317399978637695,1.1565266847610474,-1.0211992263793945,681.30347,681.30347,259.0,259.0,518,518
232,0232.png,0.9758524894714355,-0.17851175367832184,0.11640742421150208,0.18909397721290588,0.9768301248550415,-0.10025917738676071,-0.09386837482452393,0.11834146082401276,0.9882523417472839,-1.0092610120773315,1.9208307266235352,-1.6083537340164185,654.232,650.51666,259.0,259.0,518,518
233,0233.png,0.9639430046081543,-0.17744073271751404,0.18737077713012695,0.193330779671669,0.9765393733978271,-0.07725393772125244,-0.1667737066745758,0.10992949455976486,0.9796328544616699,-1.1618733406066895,1.7615516185760498,-1.498090386390686,646.8377,643.19446,259.0,259.0,518,518
234,0234.png,0.8736255764961243,-0.31595414876937866,0.37022802233695984,0.410077303647995,0.8858276605606079,-0.215133398771286,-0.257804811000824,0.33855515718460083,0.9039599895477295,-1.6866629123687744,1.9895710945129395,-0.9564492702484131,657.9841,657.9841,259.0,259.0,518,518
235,0235.png,0.6381124258041382,-0.5037649273872375,0.5844922661781311,0.5736599564552307,0.8150667548179626,0.07420510053634644,-0.511025607585907,0.28596943616867065,0.8089398145675659,-2.5081939697265625,1.4733070135116577,-1.0128147602081299,661.77356,657.9841,259.0,259.0,518,518
236,0236.png,0.6176983714103699,-0.5408137440681458,0.5732461810112,0.5938439965248108,0.7963378429412842,0.10949831455945969,-0.5127103328704834,0.2710420489311218,0.8130320310592651,-2.5727133750915527,1.541938304901123,-1.1975057125091553,657.9841,657.9841,259.0,259.0,518,518
237,0237.png,0.6935835480690002,-0.5050051212310791,0.5157169103622437,0.5417611598968506,0.8353763222694397,0.0872759222984314,-0.4721796214580536,0.21685023605823517,0.8531253337860107,-2.49609375,1.6971242427825928,-1.436708688735962,728.01917,728.01917,259.0,259.0,518,518
238,0238.png,0.6720455884933472,-0.5216231346130371,0.5276963710784912,0.5488622188568115,0.8270780444145203,0.11664760112762451,-0.49437034130096436,0.20921418070793152,0.8423380255699158,-2.7509279251098633,1.5892889499664307,-1.4376832246780396,710.39496,710.39496,259.0,259.0,518,518
239,0239.png,0.655872642993927,-0.5197414755821228,0.5496144890785217,0.5516088008880615,0.8247789740562439,0.1198846697807312,-0.5127134323120117,0.2225743979215622,0.8277244567871094,-3.002547025680542,1.5733311176300049,-1.3801589012145996,689.3991,689.3991,259.0,259.0,518,518
240,0240.png,0.6501778364181519,-0.5239278674125671,0.552433431148529,0.5532978773117065,0.8225507140159607,0.12713974714279175,-0.5181192755699158,0.2210368663072586,0.8247495889663696,-3.203829288482666,1.5422402620315552,-1.3839153051376343,673.37256,673.37256,259.0,259.0,518,518
241,0241.png,0.6553314924240112,-0.5223977565765381,0.5477332472801208,0.55433589220047,0.8229547142982483,0.11982040852308273,-0.5104633569717407,0.22313517332077026,0.8289698958396912,-3.3673157691955566,1.5669238567352295,-1.383191466331482,677.3178,677.3178,259.0,259.0,518,518
242,0242.png,0.9358208179473877,-0.2427208423614502,0.2533155679702759,0.2574045658111572,0.9650404453277588,-0.026317324489355087,-0.23657001554965973,0.08840000629425049,0.9672711491584778,-1.0748761892318726,1.9282617568969727,-1.749700903892517,714.7298,714.7298,259.0,259.0,518,518
243,0243.png,0.6684784293174744,-0.38215088844299316,0.6401337385177612,0.4233364462852478,0.9007805585861206,0.09297525882720947,-0.6089097261428833,0.2066299021244049,0.7638983726501465,-2.9030041694641113,1.1163768768310547,-0.6124879121780396,665.601,665.601,259.0,259.0,518,518
244,0244.png,0.5106542110443115,-0.4491683542728424,0.7353131771087646,0.5652204751968384,0.8174907565116882,0.10548528283834457,-0.6455948948860168,0.3601529598236084,0.6704236268997192,-3.552006244659424,0.781754732131958,0.028214097023010254,639.5864,632.4736,259.0,259.0,518,518
245,0245.png,0.8969815969467163,-0.3578765392303467,0.258993923664093,0.382623553276062,0.9218981862068176,-0.05860556289553642,-0.21544718742370605,0.14936310052871704,0.9650157690048218,-2.2850756645202637,1.7325090169906616,-1.6444226503372192,646.8377,632.4736,259.0,259.0,518,518
246,0246.png,0.9861901998519897,-0.14310742914676666,0.05142983794212341,0.1443248689174652,0.9847500324249268,-0.10183160752058029,-0.033586859703063965,0.10481801629066467,0.995265543460846,-1.1239604949951172,2.157992124557495,-1.9607665538787842,681.30347,665.601,259.0,259.0,518,518
247,0247.png,0.9626744985580444,-0.21708780527114868,0.15671157836914062,0.2323927879333496,0.9684498310089111,-0.08909034729003906,-0.12879160046577454,0.11948132514953613,0.9845278263092041,-1.4698866605758667,2.0600500106811523,-1.8539798259735107,657.9841,643.19446,259.0,259.0,518,518
248,0248.png,0.7188448905944824,-0.4693140387535095,0.5146793127059937,0.5216931700706482,0.8514915704727173,0.044138986617326736,-0.4560518264770508,0.23446142673492432,0.8572614192962646,-2.52103328704834,1.8826344013214111,-1.4466509819030762,714.7298,710.39496,259.0,259.0,518,518
249,0249.png,0.8069461584091187,-0.4088849127292633,0.42698782682418823,0.42794251441955566,0.9021860361099243,0.04989363253116608,-0.40223148465156555,0.13962408900260925,0.9041794538497925,-2.086423873901367,2.109663963317871,-1.8981220722198486,719.11145,714.7298,259.0,259.0,518,518
250,0250.png,0.6585514545440674,-0.5255276560783386,0.5407920479774475,0.5602072477340698,0.8199740648269653,0.11272621154785156,-0.4997914433479309,0.22670093178749084,0.8345161080360413,-2.9668421745300293,1.7345709800720215,-1.5165770053863525,737.1246,737.1246,259.0,259.0,518,518
251,0251.png,0.6526702642440796,-0.5243710279464722,0.5490400791168213,0.5598917007446289,0.8197973966598511,0.11553169786930084,-0.5077962279319763,0.2300284504890442,0.8287168741226196,-3.1908533573150635,1.72201406955719,-1.522292971611023,714.7298,710.39496,259.0,259.0,518,518
252,0252.png,0.6523754596710205,-0.5232731699943542,0.5504429936408997,0.5526072382926941,0.8232145309448242,0.12585195899009705,-0.5160924792289734,0.22010834515094757,0.8262767195701599,-3.3931283950805664,1.6933643817901611,-1.5528252124786377,693.51044,693.51044,259.0,259.0,518,518
253,0253.png,0.9188723564147949,-0.1438746452331543,0.36696040630340576,0.1820819079875946,0.9805519580841064,-0.07187038660049438,-0.3468822240829468,0.13056987524032593,0.9281603693962097,-1.500687599182129,2.2800660133361816,-1.6513991355895996,693.51044,685.3304,259.0,259.0,518,518
254,0254.png,0.42831578850746155,-0.6122431755065918,0.667272686958313,0.6850653886795044,0.6992073059082031,0.2007906436920166,-0.5870869159698486,0.36963939666748047,0.7179198265075684,-3.463141441345215,0.7348036766052246,-0.45145463943481445,693.51044,685.3304,259.0,259.0,518,518
255,0255.png,0.5213219523429871,-0.5329301953315735,0.6688437461853027,0.6102272272109985,0.7783887386322021,0.14307361841201782,-0.5938276648521423,0.3317020535469055,0.7305344343185425,-3.6174001693725586,0.8704208135604858,-0.4514143466949463,673.37256,661.77356,259.0,259.0,518,518
256,0256.png,0.6084661483764648,-0.5303626656532288,0.5926612615585327,0.5949005484580994,0.7967667579650879,0.10047449171543121,-0.5226538777351379,0.28946298360824585,0.8001726865768433,-3.7646141052246094,1.5445826053619385,-0.9823460578918457,632.4736,625.4953,259.0,259.0,518,518
257,0257.png,0.2647492587566376,-0.6691562533378601,0.6956526041030884,0.702268123626709,0.6257089376449585,0.337611585855484,-0.6591790318489075,0.3985292911529541,0.6348997950553894,-4.817857265472412,0.18768417835235596,-0.03763890266418457,657.9841,650.51666,259.0,259.0,518,518
258,0258.png,0.9130301475524902,-0.3174492418766022,0.25832146406173706,0.30005696415901184,0.9484927654266357,0.09883511066436768,-0.27473974227905273,-0.014314651489257812,0.961478054523468,-2.3254218101501465,2.272012948989868,-2.7251148223876953,611.9261,611.9261,259.0,259.0,518,518
259,0259.png,0.5862267017364502,-0.5545893311500549,0.5929615497589111,0.6038543581962585,0.7846660017967224,0.1358146369457245,-0.5375274419784546,0.2764265239238739,0.7948735952377319,-3.7525463104248047,1.1609020233154297,-0.9498202800750732,625.4953,622.05524,259.0,259.0,518,518
260,0260.png,0.7767323851585388,-0.470166951417923,0.42035800218582153,0.5229285955429077,0.8516985774040222,-0.017465364187955856,-0.3472612798213959,0.2313717007637024,0.9078757166862488,-3.0277347564697266,2.0313117504119873,-1.7058782577514648,636.01294,636.01294,259.0,259.0,518,518
261,0261.png,0.7331019639968872,-0.46500587463378906,0.49801841378211975,0.49847739934921265,0.8635494112968445,0.06974268704652786,-0.45958444476127625,0.19501741230487823,0.865268886089325,-2.675624370574951,2.124908924102783,-1.8441554307937622,775.66797,770.65436,259.0,259.0,518,518
262,0262.png,0.6688086986541748,-0.5130408406257629,0.5401503443717957,0.5448375940322876,0.8303486108779907,0.11225208640098572,-0.5032333731651306,0.2172478586435318,0.8349723219871521,-3.129953384399414,1.9020483493804932,-1.7183432579040527,719.11145,719.11145,259.0,259.0,518,518
263,0263.png,0.654988706111908,-0.5235567092895508,0.5470350980758667,0.5506448149681091,0.8242350220680237,0.12776431441307068,-0.5148845911026001,0.21556083858013153,0.8282419443130493,-3.380789279937744,1.8368945121765137,-1.725809931755066,681.30347,681.30347,259.0,259.0,518,518
264,0264.png,0.8495573401451111,-0.41099944710731506,0.33133649826049805,0.42867669463157654,0.9029685258865356,0.018306326121091843,-0.30361106991767883,0.12371987849473953,0.9444894194602966,-2.8699727058410645,2.2306344509124756,-2.180532932281494,737.1246,737.1246,259.0,259.0,518,518
265,0265.png,0.5879321098327637,-0.655452311038971,0.4765808880329132,0.6799778938293457,0.717545747756958,0.14676202833652496,-0.4353380501270294,0.23550058901309967,0.8677485585212708,-3.720740795135498,1.1397030353546143,-1.5802055597305298,775.66797,775.66797,259.0,259.0,518,518
266,0266.png,0.7644418478012085,-0.5289441347122192,0.36950504779815674,0.553276777267456,0.8313440084457397,0.04180212691426277,-0.32621872425079346,0.16988728940486908,0.9293065071105957,-2.982720136642456,1.9901087284088135,-2.0176076889038086,728.01917,728.01917,259.0,259.0,518,518
267,0267.png,0.767282247543335,-0.5062589645385742,0.3948347866535187,0.5251280665397644,0.8481448292732239,0.06309754401445389,-0.3642570674419403,0.15672488510608673,0.9171321392059326,-2.8941338062286377,2.0317423343658447,-2.006495952606201,755.9567,755.9567,259.0,259.0,518,518
268,0268.png,0.846680760383606,-0.4198954403400421,0.3274990916252136,0.43451276421546936,0.8999119400978088,0.027860980480909348,-0.3033284544944763,0.1159210056066513,0.9455941915512085,-2.8831992149353027,2.556063652038574,-2.5527687072753906,643.19446,646.8377,259.0,259.0,518,518
269,0269.png,0.8339146375656128,-0.4140484631061554,0.3659498393535614,0.4207497835159302,0.904646635055542,0.06278357654809952,-0.35392457246780396,0.09909933805465698,0.9296492338180542,-3.0168824195861816,2.5267913341522217,-2.617018222808838,650.51666,654.232,259.0,259.0,518,518
270,0270.png,0.996896505355835,-0.06424960494041443,-0.006365656852722168,0.06312507390975952,0.9981052875518799,0.019133269786834717,0.007767856121063232,-0.023505136370658875,1.0013138055801392,-0.8099013566970825,2.8173882961273193,-3.11542010307312,654.232,654.232,259.0,259.0,518,518
271,0271.png,0.9965738654136658,0.005599185824394226,-0.06827691197395325,-0.004203788936138153,1.000016450881958,0.008186832070350647,0.06895983219146729,-0.010020993649959564,0.9983863830566406,-0.37413352727890015,2.9096808433532715,-3.108738422393799,639.5864,639.5864,259.0,259.0,518,518
272,0272.png,0.9977361559867859,-0.022123169153928757,-0.02451828122138977,0.024715058505535126,0.9981939792633057,0.039503276348114014,0.027195513248443604,-0.04240207374095917,1.0006119012832642,-0.6178840398788452,2.775003671646118,-3.1988282203674316,650.51666,654.232,259.0,259.0,518,518
273,0273.png,0.9970837831497192,0.02015145868062973,-0.05691024661064148,-0.018991176038980484,0.9994707107543945,0.004369631409645081,0.06000801920890808,-0.007223352789878845,0.9994400143623352,-0.3911687731742859,2.9274370670318604,-3.0916237831115723,625.4953,628.9679,259.0,259.0,518,518
274,0274.png,0.9968496561050415,-0.005818895995616913,-0.04876229166984558,0.008109983056783676,0.9977391958236694,0.0629885345697403,0.04987287521362305,-0.06618855893611908,0.9977187514305115,-0.4968888759613037,2.7125115394592285,-3.2622406482696533,639.5864,639.5864,259.0,259.0,518,518
275,0275.png,0.8492222428321838,-0.41013091802597046,0.333290159702301,0.42820119857788086,0.9032059907913208,0.01776553876698017,-0.30521395802497864,0.12486652284860611,0.9438121914863586,-2.7456846237182617,2.231261968612671,-2.1694021224975586,625.4953,618.64734,259.0,259.0,518,518
276,0276.png,0.8511053323745728,-0.4087277054786682,0.33014845848083496,0.425894170999527,0.9042716026306152,0.018947027623653412,-0.3031941056251526,0.12171689420938492,0.9448913335800171,-2.728414535522461,2.323068380355835,-2.266535520553589,628.9679,628.9679,259.0,259.0,518,518
277,0277.png,0.8471325635910034,-0.4131263792514801,0.33493655920028687,0.4353893995285034,0.8999315500259399,0.006056315265595913,-0.3008158206939697,0.1379164755344391,0.9433831572532654,-2.758556365966797,2.450659990310669,-2.3242721557617188,611.9261,611.9261,259.0,259.0,518,518
278,0278.png,0.8445828557014465,-0.41677138209342957,0.33689257502555847,0.4384564757347107,0.8984050750732422,0.009456299245357513,-0.30355075001716614,0.13693483173847198,0.9426423907279968,-2.773364305496216,2.528454542160034,-2.419462203979492,615.2711,618.64734,259.0,259.0,518,518
279,0279.png,0.8459265232086182,-0.42208558320999146,0.32662585377693176,0.4384491741657257,0.8981567025184631,0.022507166489958763,-0.2997628152370453,0.12140027433633804,0.9460397362709045,-2.751230239868164,2.5731916427612305,-2.550198793411255,632.4736,636.01294,259.0,259.0,518,518
280,0280.png,0.8516002297401428,-0.41230863332748413,0.32429859042167664,0.4217028319835663,0.9054498672485352,0.04148922860622406,-0.3076283931732178,0.09867206960916519,0.9462001919746399,-2.7144956588745117,2.7132585048675537,-2.7533485889434814,628.9679,632.4736,259.0,259.0,518,518
281,0281.png,0.994709849357605,-0.08055521547794342,-0.004179269075393677,0.08091827481985092,0.9953588247299194,-0.042346734553575516,0.010641366243362427,0.0398213267326355,0.9996915459632874,-0.7486286163330078,2.9717605113983154,-2.9113986492156982,628.9679,625.4953,259.0,259.0,518,518
282,0282.png,0.9867695569992065,-0.14965814352035522,0.03041556477546692,0.1473464071750641,0.9865550994873047,0.06383131444454193,-0.037988319993019104,-0.060176245868206024,0.998312771320343,-1.0350966453552246,2.547182083129883,-3.191312313079834,646.8377,646.8377,259.0,259.0,518,518
283,0283.png,0.995669960975647,-0.017172493040561676,-0.07507997751235962,0.020213402807712555,0.998211145401001,0.030118130147457123,0.07722088694572449,-0.03423888236284256,0.9977647662162781,-0.32116714119911194,2.759974241256714,-3.1891846656799316,611.9261,608.6117,259.0,259.0,518,518
284,0284.png,0.9977506399154663,-0.025708500295877457,-0.05141827464103699,0.025226593017578125,0.9998850226402283,-0.0020892396569252014,0.052101075649261475,-0.0020280182361602783,0.9997939467430115,-0.44351664185523987,2.8778514862060547,-3.062473773956299,608.6117,605.3277,259.0,259.0,518,518
285,0285.png,0.9932544827461243,-0.018518969416618347,-0.09661877155303955,0.020908918231725693,0.998607873916626,0.03788825869560242,0.09770306944847107,-0.042335547506809235,0.99552321434021,-0.22714251279830933,2.7277579307556152,-3.1966471672058105,615.2711,615.2711,259.0,259.0,518,518
286,0286.png,0.8526970148086548,-0.417740136384964,0.31418463587760925,0.43131759762763977,0.9015249013900757,0.025443052873015404,-0.2907657027244568,0.11103890091180801,0.9501768946647644,-2.527092218399048,2.1752243041992188,-2.260500431060791,565.20245,565.20245,259.0,259.0,518,518
287,0287.png,0.8496309518814087,-0.41063594818115234,0.3316011130809784,0.4259820282459259,0.9040569067001343,0.025575052946805954,-0.30719271302223206,0.11676031351089478,0.944225549697876,-2.572160243988037,2.2997584342956543,-2.2710611820220947,605.3277,602.0735,259.0,259.0,518,518
288,0288.png,0.8483054041862488,-0.41117024421691895,0.334360808134079,0.42716288566589355,0.9035226702690125,0.024768119677901268,-0.3091784119606018,0.11903389543294907,0.9432787895202637,-2.5846128463745117,2.41776442527771,-2.3748929500579834,602.0735,602.0735,259.0,259.0,518,518
289,0289.png,0.8479301929473877,-0.41172486543655396,0.3346351683139801,0.42599114775657654,0.9039021730422974,0.030221374705433846,-0.3118421137332916,0.11415605247020721,0.9430100917816162,-2.587320327758789,2.516700267791748,-2.486881971359253,611.9261,608.6117,259.0,259.0,518,518
290,0290.png,0.8502025604248047,-0.41079914569854736,0.3299069106578827,0.42143183946609497,0.9056780338287354,0.03930295258760452,-0.311832070350647,0.10285447537899017,0.9443482160568237,-2.563739538192749,2.6052346229553223,-2.6402852535247803,608.6117,611.9261,259.0,259.0,518,518
291,0291.png,0.8505817651748657,-0.402961403131485,0.33857613801956177,0.4145287275314331,0.9089170694351196,0.03805529698729515,-0.31993547081947327,0.10526064038276672,0.9413301944732666,-2.5791003704071045,2.736219644546509,-2.7285118103027344,608.6117,611.9261,259.0,259.0,518,518
292,0292.png,0.9708147048950195,-0.21372298896312714,0.09860129654407501,0.20945408940315247,0.9759573936462402,0.05392054095864296,-0.10474136471748352,-0.034212738275527954,0.9946478605270386,-1.282501220703125,2.4115803241729736,-3.1019668579101562,636.01294,639.5864,259.0,259.0,518,518
293,0293.png,0.9710001945495605,-0.21448643505573273,0.09845717251300812,0.21063286066055298,0.9763838052749634,0.04461026191711426,-0.10339584946632385,-0.024935685098171234,0.9950854182243347,-1.2883723974227905,2.458976984024048,-3.079925298690796,625.4953,625.4953,259.0,259.0,518,518
294,0294.png,0.9873358607292175,-0.14847369492053986,0.02542024850845337,0.14826510846614838,0.9885783791542053,0.0023602694272994995,-0.022314876317977905,-0.0014520660042762756,1.0005766153335571,-0.8682313561439514,2.676617383956909,-3.0639379024505615,611.9261,611.9261,259.0,259.0,518,518
295,0295.png,0.9717429876327515,-0.21365241706371307,0.09236814081668854,0.21092985570430756,0.9767565727233887,0.034721292555332184,-0.09577880799770355,-0.016971953213214874,0.9962507486343384,-1.2701900005340576,2.5240509510040283,-3.0506479740142822,598.8487,598.8487,259.0,259.0,518,518
296,0296.png,0.9804776310920715,-0.18447504937648773,0.045931071043014526,0.1805647760629654,0.9808824062347412,0.06895830482244492,-0.05552029609680176,-0.06215623766183853,0.9973706603050232,-0.9919517040252686,2.4053382873535156,-3.2287471294403076,611.9261,611.9261,259.0,259.0,518,518
297,0297.png,0.8470882773399353,-0.4132517874240875,0.334894061088562,0.43136096000671387,0.9016745686531067,0.018906522542238235,-0.30667418241500854,0.12566228210926056,0.943225085735321,-2.400359630584717,2.164297580718994,-2.1648173332214355,568.1298,565.20245,259.0,259.0,518,518
298,0298.png,0.8464516997337341,-0.409720242023468,0.34085938334465027,0.4280981123447418,0.903205156326294,0.019990313798189163,-0.31294119358062744,0.12622393667697906,0.9410642385482788,-2.414080858230591,2.3007400035858154,-2.248357057571411,583.15155,583.15155,259.0,259.0,518,518
299,0299.png,0.8465042114257812,-0.408764123916626,0.3418866693973541,0.4269111752510071,0.9037445783615112,0.020935580134391785,-0.3144133687019348,0.12546291947364807,0.9406721591949463,-2.4159224033355713,2.4360053539276123,-2.354557752609253,595.6529,595.6529,259.0,259.0,518,518
300,0300.png,0.8465440273284912,-0.40971723198890686,0.34063056111335754,0.42554187774658203,0.9042041301727295,0.027530629187822342,-0.31616294384002686,0.11887192726135254,0.9409558176994324,-2.415508270263672,2.5476574897766113,-2.4805307388305664,608.6117,611.9261,259.0,259.0,518,518
301,0301.png,0.8571243286132812,-0.39714130759239197,0.32865455746650696,0.40886861085891724,0.9116970896720886,0.0326228067278862,-0.30945706367492676,0.10363326966762543,0.9450502991676331,-2.3306655883789062,2.6874659061431885,-2.6927125453948975,598.8487,602.0735,259.0,259.0,518,518
302,0302.png,0.8673262596130371,-0.38564759492874146,0.31507980823516846,0.4027644991874695,0.9149981737136841,0.008119978941977024,-0.28835806250572205,0.11710087209939957,0.9501733183860779,-2.2448980808258057,2.9381375312805176,-2.796555280685425,602.0735,605.3277,259.0,259.0,518,518
303,0303.png,0.9678726196289062,-0.21923242509365082,0.11872804164886475,0.21472793817520142,0.9745354056358337,0.05666657164692879,-0.12517863512039185,-0.03208565711975098,0.9923835396766663,-1.3370327949523926,2.3901877403259277,-3.1045517921447754,628.9679,628.9679,259.0,259.0,518,518
304,0304.png,0.9703613519668579,-0.22529040277004242,0.07368192076683044,0.2230754941701889,0.9731298685073853,0.04992905259132385,-0.0792965441942215,-0.03488144278526306,0.9973708987236023,-1.095324993133545,2.4036078453063965,-3.355912446975708,622.05524,618.64734,259.0,259.0,518,518
305,0305.png,0.9535683393478394,-0.26958316564559937,0.12938730418682098,0.2711906135082245,0.9621931910514832,0.007519261911511421,-0.12440626323223114,0.025366537272930145,0.9924731254577637,-1.3633861541748047,2.5378451347351074,-3.1605305671691895,625.4953,625.4953,259.0,259.0,518,518
